95.0,0.0,0.0,8.549999999999999,"00000000000000",1
95.0,0.0,0.0,8.549999999999999,"00000000000000",2
95.0,0.0,0.0,8.549999999999999,"00000000000000",3
95.49491186475116,0.0,1.0,9.494542067827604,"00000000000010",1
95.28990996182218,0.0,1.0,9.476091896563997,"00000000000010",2
95.2700215406907,0.0,1.0,9.474301938662164,"00000000000010",3
95.30771186475116,0.0,1.0,9.477694067827604,"00000000000100",1
95.10270996182217,0.0,1.0,9.459243896563995,"00000000000100",2
95.0828215406907,0.0,1.0,9.457453938662164,"00000000000100",3
92.38886298022233,0.0,2.0,10.11499766822001,"00000000000110",1
91.97885917436436,0.0,2.0,10.078097325692793,"00000000000110",2
91.93908233210142,0.0,2.0,10.074517409889129,"00000000000110",3
97.50337112361038,0.0,0.0,8.775303401124933,"00000000001000",1
97.4350371559674,0.0,0.0,8.769153344037065,"00000000001000",2
97.4284076822569,0.0,0.0,8.768556691403122,"00000000001000",3
94.58452223908155,0.0,1.0,9.41260700151734,"00000000001010",1
94.31118636850958,0.0,1.0,9.388006773165863,"00000000001010",2
94.28466847366762,0.0,1.0,9.385620162630087,"00000000001010",3
94.39732223908155,0.0,1.0,9.39575900151734,"00000000001100",1
94.12398636850958,0.0,1.0,9.371158773165861,"00000000001100",2
94.09746847366762,0.0,1.0,9.368772162630085,"00000000001100",3
91.47847335455272,0.0,2.0,10.033062601909744,"00000000001110",1
91.00013558105177,0.0,2.0,9.99001220229466,"00000000001110",2
90.95372926507834,0.0,2.0,9.98583563385705,"00000000001110",3
43.598384110623385,0.0,0.0,3.9238545699561045,"00000000010000",1
39.49834605204372,0.0,0.0,3.554851144683935,"00000000010000",2
39.10057762941442,0.0,0.0,3.5190519866472973,"00000000010000",3
40.67953522609455,0.0,1.0,4.561158170348509,"00000000010010",1
36.3744952645859,0.0,1.0,4.173704573812731,"00000000010010",2
35.956838420825136,0.0,1.0,4.136115457874262,"00000000010010",3
40.49233522609455,0.0,1.0,4.54431017034851,"00000000010100",1
36.187295264585906,0.0,1.0,4.156856573812732,"00000000010100",2
35.76963842082514,0.0,1.0,4.119267457874263,"00000000010100",3
37.57348634156572,0.0,2.0,5.181613770740914,"00000000010110",1
33.06344447712809,0.0,2.0,4.775710002941528,"00000000010110",2
32.62589921223585,0.0,2.0,4.736330929101227,"00000000010110",3
42.68799448495378,0.0,0.0,3.8419195036458396,"00000000011000",1
38.519622458731114,0.0,0.0,3.4667660212858,"00000000011000",2
38.115224562391326,0.0,0.0,3.4303702106152194,"00000000011000",3
39.76914560042494,0.0,1.0,4.479223104038245,"00000000011010",1
35.395771671273295,0.0,1.0,4.085619450414597,"00000000011010",2
34.971485353802045,0.0,1.0,4.047433681842184,"00000000011010",3
